Year,Site,Transect,Code,Species,Common name,Family,Length cm,a,b,Biomass
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Front Porch,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Forest,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Barcadera,1,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,8,0.0107,2.916,4.60
2017,Reef Scientifico,1,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,6,0.02239,2.96,4.50
2017,No Dive Reserve,3,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,6,0.02239,2.96,4.50
2015,Bachelor's Beach,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Bachelor's Beach,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Bachelor's Beach,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Bachelor's Beach,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,18th Palm,3,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,18th Palm,3,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Calabas,1,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Calabas,1,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Calabas,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Calabas,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Forest,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Forest,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Barcadera,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Barcadera,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Barcadera,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Barcadera,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Oil Slick Leap,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Oil Slick Leap,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Oil Slick Leap,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Oil Slick Leap,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Oil Slick Leap,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Oil Slick Leap,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2017,Karpata,3,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,7,0.01,3.13,4.42
2015,Windsock,2,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,7,0.0098,3.14,4.40
2015,Windsock,2,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,7,0.0098,3.14,4.40
2015,Barcadera,4,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,7,0.0098,3.14,4.40
2015,Barcadera,4,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,7,0.0098,3.14,4.40
2015,Forest,5,ScH,Lutjanus apodus,Schoolmaster,Lutjanidae,6,0.0194,2.9779,4.03
2015,Front Porch,2,4eB,Chaetodon capistratus,Foureye Butterflyfish,Chaetodontidae,5,0.022,3.1897,3.73
2015,Forest,3,4eB,Chaetodon capistratus,Foureye Butterflyfish,Chaetodontidae,5,0.022,3.1897,3.73
2015,Barcadera,4,4eB,Chaetodon capistratus,Foureye Butterflyfish,Chaetodontidae,5,0.022,3.1897,3.73
2015,Karpata,1,CrW,Clepticus parrae,Creole Wrasse,Labridae,7,0.0098,3.05,3.69
2015,Karpata,1,CrW,Clepticus parrae,Creole Wrasse,Labridae,7,0.0098,3.05,3.69
2015,Karpata,1,CrW,Clepticus parrae,Creole Wrasse,Labridae,7,0.0098,3.05,3.69
2015,Karpata,1,CrW,Clepticus parrae,Creole Wrasse,Labridae,7,0.0098,3.05,3.69
2015,Karpata,1,CrW,Clepticus parrae,Creole Wrasse,Labridae,7,0.0098,3.05,3.69
2015,Karpata,3,CrW,Clepticus parrae,Creole Wrasse,Labridae,7,0.0098,3.05,3.69
2015,Karpata,2,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,7,0.0096,3.06,3.68
2015,Karpata,2,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,7,0.0096,3.06,3.68
2015,Barcadera,5,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,6,0.0127,3.1581,3.64
2015,Barcadera,5,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,6,0.0127,3.1581,3.64
2015,Barcadera,5,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,6,0.0127,3.1581,3.64
2015,Barcadera,5,FrG,Haemulon flavolineatum,French Grunt,Haemulidae,6,0.0127,3.1581,3.64
2015,Windsock,4,SpH,Bodianus rufus,Spanish Hogfish,Labridae,6,0.0144,3.0532,3.42
2015,18th Palm,3,SpH,Bodianus rufus,Spanish Hogfish,Labridae,6,0.0144,3.0532,3.42
2015,18th Palm,3,SpH,Bodianus rufus,Spanish Hogfish,Labridae,6,0.0144,3.0532,3.42
2015,Barcadera,1,SpH,Bodianus rufus,Spanish Hogfish,Labridae,6,0.0144,3.0532,3.42
2015,Windsock,5,HaM,Hypoplectrus puella,Hamlet,Serranidae,7,0.009,3.04,3.34
2015,Windsock,4,GrB,Cephalopholis cruentata,Grasby,Serranidae,6,0.0135,3.0439,3.15
2015,Windsock,4,GrB,Cephalopholis cruentata,Grasby,Serranidae,6,0.0135,3.0439,3.15
2015,18th Palm,3,GrB,Cephalopholis cruentata,Grasby,Serranidae,6,0.0135,3.0439,3.15
2015,Front Porch,1,CrF,Paranthias furcifer,Creole Fish,Serranidae,6,0.0135,3.043,3.15
2015,Front Porch,4,CrF,Paranthias furcifer,Creole Fish,Serranidae,6,0.0135,3.043,3.15
2015,Front Porch,4,CrF,Paranthias furcifer,Creole Fish,Serranidae,6,0.0135,3.043,3.15
2015,Bachelor's Beach,3,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,Bachelor's Beach,3,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,18th Palm,1,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,18th Palm,1,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,18th Palm,3,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,18th Palm,3,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,Calabas,5,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,Forest,2,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,Forest,3,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,Forest,4,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,No Dive Reserve,2,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,No Dive Reserve,2,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,No Dive Reserve,3,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,No Dive Reserve,3,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2017,Barcadera,1,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,7,0.0107,2.916,3.12
2015,Bachelor's Beach,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Bachelor's Beach,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,18th Palm,3,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,18th Palm,3,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,18th Palm,3,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,18th Palm,3,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Calabas,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Calabas,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Front Porch,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Front Porch,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Barcadera,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Barcadera,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Oil Slick Leap,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Oil Slick Leap,4,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Karpata,3,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Karpata,3,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Bachelor's Beach,3,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Bachelor's Beach,7,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Windsock,1,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Forest,6,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Forest,6,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Barcadera,5,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Karpata,3,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Karpata,3,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Karpata,4,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Karpata,6,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,Karpata,6,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,No Dive Reserve,6,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2017,No Dive Reserve,6,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,6,0.01,3.13,2.73
2015,Bachelor's Beach,3,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,6,0.0098,3.14,2.71
2015,Bachelor's Beach,3,GtF,Mulloidichthys martinicus,Goatfish,Mullidae,6,0.0098,3.14,2.71
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,Windsock,1,NA,Haemulon chrysargyreum,Smallmouth Grunt,Haemulidae,6,0.01259,2.99,2.67
2017,18th Palm,3,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,5,0.02239,2.96,2.62
2017,18th Palm,5,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,5,0.02239,2.96,2.62
2017,18th Palm,6,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,5,0.02239,2.96,2.62
2017,Barcadera,3,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,5,0.02239,2.96,2.62
2017,Oil Slick Leap,5,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,5,0.02239,2.96,2.62
2015,Karpata,1,CrW,Clepticus parrae,Creole Wrasse,Labridae,6,0.0098,3.05,2.31
2015,Karpata,1,CrW,Clepticus parrae,Creole Wrasse,Labridae,6,0.0098,3.05,2.31
2015,Karpata,1,CrW,Clepticus parrae,Creole Wrasse,Labridae,6,0.0098,3.05,2.31
2015,Bachelor's Beach,4,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,6,0.0096,3.06,2.30
2015,Windsock,2,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,6,0.0096,3.06,2.30
2015,Front Porch,1,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,6,0.0096,3.06,2.30
2015,Front Porch,5,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,3,0.111,2.72,2.20
2015,Front Porch,5,BlB,Myripristis jacobus ,Blackbar Soldierfish,Holocentridae,3,0.111,2.72,2.20
2015,Windsock,5,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2015,Windsock,5,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2015,18th Palm,1,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2015,Forest,1,BhW,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,18th Palm,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,18th Palm,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,18th Palm,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,18th Palm,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,18th Palm,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,18th Palm,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Forest,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,6,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,6,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,6,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,6,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,6,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,6,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,6,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,6,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Barcadera,7,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,Karpata,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,No Dive Reserve,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,No Dive Reserve,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,No Dive Reserve,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,No Dive Reserve,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2017,No Dive Reserve,2,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,6,0.0107,2.916,1.99
2015,Windsock,3,GrB,Cephalopholis cruentata,Grasby,Serranidae,5,0.0135,3.0439,1.81
2015,18th Palm,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,18th Palm,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,18th Palm,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,18th Palm,2,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,18th Palm,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,18th Palm,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,Front Porch,1,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,Front Porch,1,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,Front Porch,1,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,Front Porch,1,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,Front Porch,1,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,Oil Slick Leap,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,Oil Slick Leap,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,No Dive Reserve,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2015,No Dive Reserve,5,YhW,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2017,18th Palm,6,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2017,Forest,7,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2017,No Dive Reserve,5,NA,Halichoeres garnoti,Yellowhead Wrasse,Labridae,5,0.01,3.13,1.54
2017,Windsock,1,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Forest,7,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Barcadera,2,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Barcadera,2,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Barcadera,2,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Barcadera,3,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Barcadera,6,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Karpata,1,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Karpata,1,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Karpata,2,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Karpata,2,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Karpata,4,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Karpata,4,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Karpata,5,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Karpata,5,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2017,Karpata,5,NA,Canthigaster rostrata,Caribbean sharp-nose puffer ,Tetraodontidae,4,0.02239,2.96,1.36
2015,Bachelor's Beach,1,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,5,0.0096,3.06,1.31
2015,18th Palm,2,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,5,0.0096,3.06,1.31
2015,18th Palm,4,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,5,0.0096,3.06,1.31
2015,Front Porch,5,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,5,0.0096,3.06,1.31
2015,Oil Slick Leap,2,SlD,Halichoeres bivittatus,Slippery Dick,Labridae,5,0.0096,3.06,1.31
2015,Oil Slick Leap,3,HaM,Hypoplectrus puella,Hamlet,Serranidae,5,0.009,3.04,1.20
2017,Bachelor's Beach,1,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,5,0.0107,2.916,1.17
2017,Bachelor's Beach,1,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,5,0.0107,2.916,1.17
2017,Bachelor's Beach,1,NA,Thalassoma bifasciatum,Bluehead Wrasse,Labridae,5,0.0107,2.916,1.17
