Date,Site,Transect,Code,Species,length (cm),Phase,a,b,Biomass,Family
2017,Forest,1,stop,Sparisoma viride,20,i,-4.4317,2.9051,179.0697554,Scaridae
2017,Forest,1,stop,Sparisoma viride,24,t,-4.4317,2.9051,304.1246893,Scaridae
2017,Forest,1,stop,Sparisoma viride,30,t,-4.4317,2.9051,581.547184,Scaridae
2017,Forest,1,stop,Sparisoma viride,30,t,-4.4317,2.9051,581.547184,Scaridae
2017,Forest,2,blt,Acanthurus coeruleus,14,,-2.8242,2.2638,108.1943662,Acanthuridae
2017,Forest,2,blt,Acanthurus coeruleus,15,,-2.8242,2.2638,126.483942,Acanthuridae
2017,Forest,2,ytd,Microspathodon chrysurus,12,,-4.7033,3.0825,50.78976354,Pomacentridae
2017,Forest,2,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,5,j,-3.2257,2.3852,6.709393357,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,5,j,-3.2257,2.3852,6.709393357,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,7,j,-3.2257,2.3852,14.97020836,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,8,j,-3.2257,2.3852,20.58496993,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,12,t,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,18,t,-3.2257,2.3852,142.4216389,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,21,t,-3.2257,2.3852,205.7109746,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,21,t,-3.2257,2.3852,205.7109746,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,21,t,-3.2257,2.3852,205.7109746,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,12,,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,2,prp,Scarus taeniopterus,15,,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,2,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2017,Forest,2,rdp,Sparisoma aurofrenatum,10,j,-4.0781,2.7438,25.67438208,Scaridae
2017,Forest,2,stop,Sparisoma viride,17,i,-4.4317,2.9051,111.6804516,Scaridae
2017,Forest,2,stop,Sparisoma viride,6,j,-4.4317,2.9051,5.42009873,Scaridae
2017,Forest,2,stop,Sparisoma viride,6,j,-4.4317,2.9051,5.42009873,Scaridae
2017,Forest,2,stop,Sparisoma viride,20,t,-4.4317,2.9051,179.0697554,Scaridae
2017,Forest,2,stop,Sparisoma viride,28,t,-4.4317,2.9051,475.925305,Scaridae
2017,Forest,2,stop,Sparisoma viride,29,t,-4.4317,2.9051,527.0021945,Scaridae
2017,Forest,2,stop,Sparisoma viride,30,t,-4.4317,2.9051,581.547184,Scaridae
2017,Forest,3,blt,Acanthurus coeruleus,14,,-2.8242,2.2638,108.1943662,Acanthuridae
2017,Forest,3,blt,Acanthurus coeruleus,14,,-2.8242,2.2638,108.1943662,Acanthuridae
2017,Forest,3,blt,Acanthurus coeruleus,20,,-2.8242,2.2638,242.5893351,Acanthuridae
2017,Forest,3,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,16,i,-3.2257,2.3852,107.5392449,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,16,i,-3.2257,2.3852,107.5392449,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,6,j,-3.2257,2.3852,10.36445243,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,8,j,-3.2257,2.3852,20.58496993,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,18,t,-3.2257,2.3852,142.4216389,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,18,t,-3.2257,2.3852,142.4216389,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,19,t,-3.2257,2.3852,162.025395,Scaridae
2017,Forest,3,prp,Scarus taeniopterus,22,t,-3.2257,2.3852,229.8510957,Scaridae
2017,Forest,3,qup,Scarus vetula,10,j,-5.0162,3.1109,16.05461887,Scaridae
2017,Forest,3,qup,Scarus vetula,26,t,-5.0162,3.1109,313.7188311,Scaridae
2017,Forest,3,rdp,Sparisoma aurofrenatum,14,i,-4.0781,2.7438,64.63177813,Scaridae
2017,Forest,3,rdp,Sparisoma aurofrenatum,16,i,-4.0781,2.7438,93.23187284,Scaridae
2017,Forest,3,rdp,Sparisoma aurofrenatum,18,i,-4.0781,2.7438,128.8002481,Scaridae
2017,Forest,3,rdp,Sparisoma aurofrenatum,18,i,-4.0781,2.7438,128.8002481,Scaridae
2017,Forest,3,stop,Sparisoma viride,20,i,-4.4317,2.9051,179.0697554,Scaridae
2017,Forest,3,stop,Sparisoma viride,21,i,-4.4317,2.9051,206.3380268,Scaridae
2017,Forest,3,stop,Sparisoma viride,8,j,-4.4317,2.9051,12.5016323,Scaridae
2017,Forest,3,stop,Sparisoma viride,21,t,-4.4317,2.9051,206.3380268,Scaridae
2017,Forest,3,stop,Sparisoma viride,21,t,-4.4317,2.9051,206.3380268,Scaridae
2017,Forest,3,stop,Sparisoma viride,24,t,-4.4317,2.9051,304.1246893,Scaridae
2017,Forest,3,stop,Sparisoma viride,28,t,-4.4317,2.9051,475.925305,Scaridae
2017,Forest,4,blt,Acanthurus coeruleus,12,,-2.8242,2.2638,76.32213398,Acanthuridae
2017,Forest,4,blt,Acanthurus coeruleus,16,,-2.8242,2.2638,146.3817102,Acanthuridae
2017,Forest,4,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,16,i,-3.2257,2.3852,107.5392449,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,18,i,-3.2257,2.3852,142.4216389,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,20,i,-3.2257,2.3852,183.1119745,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,4,prp,Scarus taeniopterus,18,t,-3.2257,2.3852,142.4216389,Scaridae
2017,Forest,4,qup,Scarus vetula,22,i,-5.0162,3.1109,186.5703893,Scaridae
2017,Forest,4,qup,Scarus vetula,22,t,-5.0162,3.1109,186.5703893,Scaridae
2017,Forest,4,qup,Scarus vetula,30,t,-5.0162,3.1109,489.6395739,Scaridae
2017,Forest,4,rdp,Sparisoma aurofrenatum,12,i,-4.0781,2.7438,42.34064825,Scaridae
2017,Forest,4,rdp,Sparisoma aurofrenatum,14,i,-4.0781,2.7438,64.63177813,Scaridae
2017,Forest,4,rdp,Sparisoma aurofrenatum,15,i,-4.0781,2.7438,78.10146793,Scaridae
2017,Forest,4,rdp,Sparisoma aurofrenatum,15,i,-4.0781,2.7438,78.10146793,Scaridae
2017,Forest,4,rdp,Sparisoma aurofrenatum,10,j,-4.0781,2.7438,25.67438208,Scaridae
2017,Forest,4,rdp,Sparisoma aurofrenatum,18,t,-4.0781,2.7438,128.8002481,Scaridae
2017,Forest,4,stop,Sparisoma viride,12,i,-4.4317,2.9051,40.60031825,Scaridae
2017,Forest,4,stop,Sparisoma viride,19,i,-4.4317,2.9051,154.2790962,Scaridae
2017,Forest,4,stop,Sparisoma viride,8,j,-4.4317,2.9051,12.5016323,Scaridae
2017,Forest,4,stop,Sparisoma viride,25,t,-4.4317,2.9051,342.4171586,Scaridae
2017,Forest,5,blt,Acanthurus coeruleus,16,,-2.8242,2.2638,146.3817102,Acanthuridae
2017,Forest,5,ytd,Microspathodon chrysurus,14,,-4.7033,3.0825,81.68450281,Pomacentridae
2017,Forest,5,strp,Scarus iseri,19,t,-4.8887,3.0548,118.1507547,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,12,i,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,13,i,-3.2257,2.3852,65.53566097,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,16,i,-3.2257,2.3852,107.5392449,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,2,j,-3.2257,2.3852,0.754252478,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,2,j,-3.2257,2.3852,0.754252478,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,10,j,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,17,t,-3.2257,2.3852,124.2701342,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,19,t,-3.2257,2.3852,162.025395,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,20,t,-3.2257,2.3852,183.1119745,Scaridae
2017,Forest,5,prp,Scarus taeniopterus,20,t,-3.2257,2.3852,183.1119745,Scaridae
2017,Forest,5,qup,Scarus vetula,24,t,-5.0162,3.1109,244.5677296,Scaridae
2017,Forest,5,qup,Scarus vetula,29,t,-5.0162,3.1109,440.6298673,Scaridae
2017,Forest,5,rdp,Sparisoma aurofrenatum,11,j,-4.0781,2.7438,33.34826543,Scaridae
2017,Forest,5,stop,Sparisoma viride,14,i,-4.4317,2.9051,63.53551528,Scaridae
2017,Forest,5,stop,Sparisoma viride,20,i,-4.4317,2.9051,179.0697554,Scaridae
2017,Forest,5,stop,Sparisoma viride,21,i,-4.4317,2.9051,206.3380268,Scaridae
2017,Forest,5,stop,Sparisoma viride,10,j,-4.4317,2.9051,23.90561935,Scaridae
2017,Forest,5,stop,Sparisoma viride,28,t,-4.4317,2.9051,475.925305,Scaridae
2017,Forest,5,stop,Sparisoma viride,29,t,-4.4317,2.9051,527.0021945,Scaridae
2017,Forest,5,stop,Sparisoma viride,32,t,-4.4317,2.9051,701.4733917,Scaridae
2017,Forest,6,ytd,Microspathodon chrysurus,12,,-4.7033,3.0825,50.78976354,Pomacentridae
2017,Forest,6,strp,Scarus iseri,12,i,-4.8887,3.0548,29.02571124,Scaridae
2017,Forest,6,strp,Scarus iseri,12,i,-4.8887,3.0548,29.02571124,Scaridae
2017,Forest,6,strp,Scarus iseri,20,t,-4.8887,3.0548,138.1931228,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,4,j,-3.2257,2.3852,3.94033813,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,6,j,-3.2257,2.3852,10.36445243,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,6,j,-3.2257,2.3852,10.36445243,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,14,t,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,17,t,-3.2257,2.3852,124.2701342,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,18,t,-3.2257,2.3852,142.4216389,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,21,t,-3.2257,2.3852,205.7109746,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,21,t,-3.2257,2.3852,205.7109746,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,12,,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,12,,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,6,prp,Scarus taeniopterus,12,,-3.2257,2.3852,54.14559221,Scaridae
2017,Forest,6,qup,Scarus vetula,18,i,-5.0162,3.1109,99.93721352,Scaridae
2017,Forest,6,qup,Scarus vetula,22,i,-5.0162,3.1109,186.5703893,Scaridae
2017,Forest,6,rdp,Sparisoma aurofrenatum,10,i,-4.0781,2.7438,25.67438208,Scaridae
2017,Forest,6,rdp,Sparisoma aurofrenatum,14,i,-4.0781,2.7438,64.63177813,Scaridae
2017,Forest,6,rdp,Sparisoma aurofrenatum,14,i,-4.0781,2.7438,64.63177813,Scaridae
2017,Forest,6,stop,Sparisoma viride,19,i,-4.4317,2.9051,154.2790962,Scaridae
2017,Forest,6,stop,Sparisoma viride,19,i,-4.4317,2.9051,154.2790962,Scaridae
2017,Forest,6,stop,Sparisoma viride,19,i,-4.4317,2.9051,154.2790962,Scaridae
2017,Forest,6,stop,Sparisoma viride,24,i,-4.4317,2.9051,304.1246893,Scaridae
2017,Forest,6,stop,Sparisoma viride,25,i,-4.4317,2.9051,342.4171586,Scaridae
2017,Forest,6,stop,Sparisoma viride,2,j,-4.4317,2.9051,0.222803619,Scaridae
2017,Forest,6,stop,Sparisoma viride,2,j,-4.4317,2.9051,0.222803619,Scaridae
2017,Forest,6,stop,Sparisoma viride,4,j,-4.4317,2.9051,1.668954438,Scaridae
2017,Forest,6,stop,Sparisoma viride,24,t,-4.4317,2.9051,304.1246893,Scaridae
2017,Forest,6,stop,Sparisoma viride,25,t,-4.4317,2.9051,342.4171586,Scaridae
2017,Forest,6,stop,Sparisoma viride,28,t,-4.4317,2.9051,475.925305,Scaridae
2017,Forest,6,stop,Sparisoma viride,30,t,-4.4317,2.9051,581.547184,Scaridae
2017,Forest,7,dcf,Acanthurus chirurgus,15,,-2.4262,2.0768,123.9099914,Acanthuridae
2017,Forest,7,blt,Acanthurus coeruleus,14,,-2.8242,2.2638,108.1943662,Acanthuridae
2017,Forest,7,blt,Acanthurus coeruleus,18,,-2.8242,2.2638,191.1110933,Acanthuridae
2017,Forest,7,ytd,Microspathodon chrysurus,12,,-4.7033,3.0825,50.78976354,Pomacentridae
2017,Forest,7,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,10,i,-3.2257,2.3852,35.05096668,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,11,i,-3.2257,2.3852,43.99768567,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,11,i,-3.2257,2.3852,43.99768567,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,11,i,-3.2257,2.3852,43.99768567,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,14,i,-3.2257,2.3852,78.20681342,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,15,i,-3.2257,2.3852,92.1961681,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,17,i,-3.2257,2.3852,124.2701342,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,3,j,-3.2257,2.3852,1.983944948,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,4,j,-3.2257,2.3852,3.94033813,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,4,j,-3.2257,2.3852,3.94033813,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,4,j,-3.2257,2.3852,3.94033813,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,8,j,-3.2257,2.3852,20.58496993,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,18,t,-3.2257,2.3852,142.4216389,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,19,t,-3.2257,2.3852,162.025395,Scaridae
2017,Forest,7,prp,Scarus taeniopterus,6,,-3.2257,2.3852,10.36445243,Scaridae
2017,Forest,7,qup,Scarus vetula,20,i,-5.0162,3.1109,138.6992822,Scaridae
2017,Forest,7,qup,Scarus vetula,32,t,-5.0162,3.1109,598.5095266,Scaridae
2017,Forest,7,rdp,Sparisoma aurofrenatum,12,i,-4.0781,2.7438,42.34064825,Scaridae
2017,Forest,7,rdp,Sparisoma aurofrenatum,8,j,-4.0781,2.7438,13.91868821,Scaridae
2017,Forest,7,rdp,Sparisoma aurofrenatum,19,t,-4.0781,2.7438,149.3977753,Scaridae
2017,Forest,7,rdp,Sparisoma aurofrenatum,19,t,-4.0781,2.7438,149.3977753,Scaridae
2017,Forest,7,stop,Sparisoma viride,21,i,-4.4317,2.9051,206.3380268,Scaridae
2017,Forest,7,stop,Sparisoma viride,22,i,-4.4317,2.9051,236.1957779,Scaridae
2017,Forest,7,stop,Sparisoma viride,26,t,-4.4317,2.9051,383.7417689,Scaridae
2017,Forest,7,stop,Sparisoma viride,26,t,-4.4317,2.9051,383.7417689,Scaridae
2017,Forest,7,stop,Sparisoma viride,28,t,-4.4317,2.9051,475.925305,Scaridae
2017,Forest,7,stop,Sparisoma viride,30,t,-4.4317,2.9051,581.547184,Scaridae
2017,Front Porch,1,DcF,Acanthurus chirurgus,19,,-2.4262,2.0768,202.4489266,Acanthuridae
2017,Front Porch,1,DcF,Acanthurus chirurgus,22,,-2.4262,2.0768,274.5006793,Acanthuridae
2017,Front Porch,1,BlT,Acanthurus coeruleus,19,,-2.8242,2.2638,215.9943554,Acanthuridae
2017,Front Porch,1,StrP,Scarus iseri,18,i,-4.8887,3.0548,100.1627982,Scaridae
2017,Front Porch,1,StrP,Scarus iseri,22,t,-4.8887,3.0548,184.898252,Scaridae
