Diver,Date,Site,Management,Dive number,Transect number,Species Code,Common name,Species,Functional Feeding Group,Family,Length (cm),Number,Phase,a,b,weight (g),num x weight (g)
MWW,3/9/17,Karpata,Control,10,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,11,1,,0.01,3.13,18.17854437,18.17854437
MWW,3/9/17,Karpata,Control,10,7,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,5,1,,0.00891,3.01,1.131820139,1.131820139
MWW,3/9/17,Karpata,Control,10,7,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,3,2,,0.00891,3.01,0.243227503,0.486455005
MWW,3/9/17,Karpata,Control,10,7,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,12,1,,0.01122,3.07,23.07168334,23.07168334
MWW,3/9/17,Karpata,Control,10,7,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,14,2,,0.01122,3.07,37.03445231,74.06890463
MWW,3/9/17,Karpata,Control,10,7,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,3,2,j,0.0335,2.7086,0.656712734,1.313425468
MWW,3/9/17,Karpata,Control,10,7,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,2,2,j,0.0335,2.7086,0.218985144,0.437970288
MWW,3/9/17,Karpata,Control,10,7,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,19,1,i,0.0335,2.7086,97.42643485,97.42643485
MWW,3/9/17,Karpata,Control,10,7,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,14,1,,0.01349,3,37.01656,37.01656
MWW,3/9/17,Karpata,Control,10,7,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,6,150,,0.01479,2.98,3.082186402,462.3279604
MWW,3/9/17,No Dive,Control,11,1,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,38,1,,0.01413,2.98,720.9369415,720.9369415
MWW,3/9/17,No Dive,Control,11,1,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,26,1,,0.01413,2.98,232.6819736,232.6819736
MWW,3/9/17,No Dive,Control,11,1,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,30,1,t,0.0138,3.04,426.9015196,426.9015196
MWW,3/9/17,No Dive,Control,11,1,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,32,1,t,0.0138,3.04,519.4395582,519.4395582
MWW,3/9/17,No Dive,Control,11,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,20,1,t,0.01072,3.12,122.8593948,122.8593948
MWW,3/9/17,No Dive,Control,11,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,20,1,t,0.0335,2.7086,111.9475654,111.9475654
MWW,3/9/17,No Dive,Control,11,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,27,1,t,0.0335,2.7086,252.369402,252.369402
MWW,3/9/17,No Dive,Control,11,1,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,35,1,t,0.0138,3.03,658.2718155,658.2718155
MWW,3/9/17,No Dive,Control,11,1,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,32,1,t,0.0138,3.03,501.74554,501.74554
MWW,3/9/17,No Dive,Control,11,1,Lion,Lionfish,Pterois sp.,Carnivores,Scorpaenidae,16,1,,0.01148,3.09,60.34935523,60.34935523
MWW,3/9/17,No Dive,Control,11,1,crw,Creole Wrasse,Clepticus parrae,Planktivore,Labridae,15,2,,0.00955,3.05,36.90470276,73.80940551
MWW,3/9/17,No Dive,Control,11,1,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,15,1,,0.01349,3,45.52875,45.52875
MWW,3/9/17,No Dive,Control,11,1,orf,Orangespotted Filefish,Cantherhines pullus,Omnivores,Monacanthidae,14,1,,0.02291,2.87,44.60797941,44.60797941
MWW,3/9/17,No Dive,Control,11,1,bld,Black Durgon,Melichthys niger,Omnivores,Balistidae,20,1,,0.02344,2.95,161.434404,161.434404
MWW,3/9/17,No Dive,Control,11,1,bld,Black Durgon,Melichthys niger,Omnivores,Balistidae,21,1,,0.02344,2.95,186.425161,186.425161
MWW,3/9/17,No Dive,Control,11,1,bld,Black Durgon,Melichthys niger,Omnivores,Balistidae,25,1,,0.02344,2.95,311.8032466,311.8032466
MWW,3/9/17,No Dive,Control,11,1,spd,Spotted Drum,Equetus punctatus,Carnivores,Sciaenidae,20,1,,0.00832,3.09,87.15775052,87.15775052
MWW,3/9/17,No Dive,Control,11,1,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,5,3,,0.00891,3.01,1.131820139,3.395460416
MWW,3/9/17,No Dive,Control,11,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,15,4,i,0.0335,2.7086,51.35770298,205.4308119
MWW,3/9/17,No Dive,Control,11,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,18,1,,0.0335,2.7086,84.15422298,84.15422298
MWW,3/9/17,No Dive,Control,11,1,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,12,2,i,0.0138,3.03,25.69202062,51.38404124
MWW,3/9/17,No Dive,Control,11,1,smt,Smooth Trunkfish,Lactophyrs triqueter,Omnivores,Ostraciidae,15,1,,0.04898,2.78,91.10715412,91.10715412
MWW,3/9/17,No Dive,Control,11,1,sqf,Squirrel Fish,Holocentrus adsensionis,Carnivores,Holocentridae,13,1,,0.01585,2.97,32.24341425,32.24341425
MWW,3/9/17,No Dive,Control,11,1,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,19,1,,0.01122,3.07,94.57283583,94.57283583
MWW,3/9/17,No Dive,Control,11,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,11,1,,0.01,3.13,18.17854437,18.17854437
MWW,3/9/17,No Dive,Control,11,1,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,12,1,,0.02512,2.96,39.30032333,39.30032333
MWW,3/9/17,No Dive,Control,11,1,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,15,1,,0.01349,3,45.52875,45.52875
MWW,3/9/17,No Dive,Control,11,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,6,5,j,0.0335,2.7086,4.292845751,21.46422875
MWW,3/9/17,No Dive,Control,11,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,8,2,j,0.0335,2.7086,9.357381711,18.71476342
MWW,3/9/17,No Dive,Control,11,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,10,1,j,0.0335,2.7086,17.125561,17.125561
MWW,3/9/17,No Dive,Control,11,1,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,12,1,,0.01122,3.07,23.07168334,23.07168334
MWW,3/9/17,No Dive,Control,11,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,8,1,,0.01,3.13,6.709214228,6.709214228
MWW,3/9/17,No Dive,Control,11,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,10,1,,0.01,3.13,13.48962883,13.48962883
MWW,3/9/17,No Dive,Control,11,1,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,15,1,,0.01202,3.06,47.72475641,47.72475641
MWW,3/9/17,No Dive,Control,11,1,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,10,1,i,0.0138,3.04,15.13139911,15.13139911
MWW,3/9/17,No Dive,Control,11,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,1,i,0.0335,2.7086,28.06177448,28.06177448
MWW,3/9/17,No Dive,Control,11,1,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,15,1,i,0.0335,2.7086,51.35770298,51.35770298
MWW,3/9/17,No Dive,Control,11,1,sgm,Sergeant Major,Abudefduf saxatilis,Carnivores,Pomacentridae,12,2,,0.0182,3.05,35.6101816,71.2203632
MWW,3/9/17,No Dive,Control,11,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,15,1,i,0.01072,3.12,50.07252749,50.07252749
MWW,3/9/17,No Dive,Control,11,1,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,12,1,,0.01202,3.06,24.11010382,24.11010382
MWW,3/9/17,No Dive,Control,11,1,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,6,100,,0.01479,2.98,3.082186402,308.2186402
MWW,3/9/17,No Dive,Control,11,1,blc,Blue Chromis,Chromis cyanea,Planktivore,Pomacentridae,6,35,,0.01479,2.98,3.082186402,107.8765241
MWW,3/9/17,No Dive,Control,11,1,bdb,Banded Butterflyfish,Chaetodan striatus,Carnivores,Chaetodontidae,8,1,,0.02239,3.03,12.20159917,12.20159917
MWW,3/9/17,No Dive,Control,11,2,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,26,1,,0.01122,3.07,247.7199794,247.7199794
MWW,3/9/17,No Dive,Control,11,2,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,35,1,t,0.0138,3.04,682.0966887,682.0966887
MWW,3/9/17,No Dive,Control,11,2,baj,Bar Jack,Caranx ruber,Carnivores,Carangidae,27,1,,0.01698,2.95,283.4397721,283.4397721
MWW,3/9/17,No Dive,Control,11,2,baj,Bar Jack,Caranx ruber,Carnivores,Carangidae,31,1,,0.01698,2.95,426.0442249,426.0442249
MWW,3/9/17,No Dive,Control,11,2,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,40,1,t,0.0138,3.03,986.5539963,986.5539963
MWW,3/9/17,No Dive,Control,11,2,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,35,1,,0.01413,2.98,564.2413813,564.2413813
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,22,1,t,0.0335,2.7086,144.9208526,144.9208526
MWW,3/9/17,No Dive,Control,11,2,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,17,1,,0.00977,3.12,67.43652739,67.43652739
MWW,3/9/17,No Dive,Control,11,2,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,12,1,,0.00977,3.12,22.74783405,22.74783405
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,16,1,i,0.0335,2.7086,61.16798752,61.16798752
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,15,1,i,0.0335,2.7086,51.35770298,51.35770298
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,1,i,0.0335,2.7086,28.06177448,28.06177448
MWW,3/9/17,No Dive,Control,11,2,sph,Spanish Hogfish,Bodianus rufus,Carnivores,Labridae,10,1,,0.0144,3.0532,16.27655508,16.27655508
MWW,3/9/17,No Dive,Control,11,2,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,13,1,,0.02512,2.96,49.80718052,49.80718052
MWW,3/9/17,No Dive,Control,11,2,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,16,1,,0.02512,2.96,92.09048999,92.09048999
MWW,3/9/17,No Dive,Control,11,2,crw,Creole Wrasse,Clepticus parrae,Planktivore,Labridae,13,2,,0.00955,3.05,23.8523183,47.70463659
MWW,3/9/17,No Dive,Control,11,2,frg,French Grunt,Haemulon flavolineatum,Carnivores,Haemulidae,17,1,,0.01349,3,66.27637,66.27637
MWW,3/9/17,No Dive,Control,11,2,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,26,2,i,0.0138,3.04,276.3109298,552.6218595
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,2,1,j,0.0335,2.7086,0.218985144,0.218985144
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,5,1,j,0.0335,2.7086,2.619841159,2.619841159
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,14,1,i,0.0335,2.7086,42.60368888,42.60368888
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,3,i,0.0335,2.7086,28.06177448,84.18532344
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,18,2,i,0.0335,2.7086,84.15422298,168.308446
MWW,3/9/17,No Dive,Control,11,2,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,15,2,i,0.0335,2.7086,51.35770298,102.715406
MWW,3/9/17,No Dive,Control,11,2,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,22,1,i,0.0138,3.04,166.2815393,166.2815393
MWW,3/9/17,No Dive,Control,11,2,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,20,3,,0.00977,3.12,111.9716686,335.9150059
MWW,3/9/17,No Dive,Control,11,2,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,15,3,,0.00977,3.12,45.63512999,136.90539
MWW,3/9/17,No Dive,Control,11,2,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,17,10,,0.00977,3.12,67.43652739,674.3652739
MWW,3/9/17,No Dive,Control,11,2,smg,Smallmouth Grunt,Haemulon chrysargyreum,Carnivores,Haemulidae,16,5,,0.01259,2.99,50.15849283,250.7924641
MWW,3/9/17,No Dive,Control,11,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,12,1,,0.01,3.13,23.86916904,23.86916904
MWW,3/9/17,No Dive,Control,11,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,10,1,,0.01,3.13,13.48962883,13.48962883
MWW,3/9/17,No Dive,Control,11,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,4,1,j,0.01072,3.12,0.810255445,0.810255445
MWW,3/9/17,No Dive,Control,11,2,sqf,Squirrel Fish,Holocentrus adsensionis,Carnivores,Holocentridae,12,1,,0.01585,2.97,25.42128897,25.42128897
MWW,3/9/17,No Dive,Control,11,2,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,16,1,,0.02512,2.96,92.09048999,92.09048999
MWW,3/9/17,No Dive,Control,11,2,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,18,1,,0.02512,2.96,130.5047293,130.5047293
MWW,3/9/17,No Dive,Control,11,2,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,14,1,,0.02512,2.96,62.02383572,62.02383572
MWW,3/9/17,No Dive,Control,11,2,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,10,1,,0.00891,3.01,9.117540561,9.117540561
MWW,3/9/17,No Dive,Control,11,2,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,6,5,,0.00891,3.01,1.95935427,9.79677135
MWW,3/9/17,No Dive,Control,11,2,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,14,1,,0.00977,3.12,36.79713745,36.79713745
MWW,3/9/17,No Dive,Control,11,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,8,1,,0.01,3.13,6.709214228,6.709214228
MWW,3/9/17,No Dive,Control,11,2,fra,French Angelfish,Pomacanthus paru,Carnivores,Pomacanthidae,29,1,,0.0309,2.95,636.843284,636.843284
MWW,3/9/17,No Dive,Control,11,2,bld,Black Durgon,Melichthys niger,Omnivores,Balistidae,19,1,,0.02344,2.95,138.7652525,138.7652525
MWW,3/9/17,No Dive,Control,11,2,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,8,40,,0.01479,2.98,7.264008358,290.5603343
MWW,3/9/17,No Dive,Control,11,2,blc,Blue Chromis,Chromis cyanea,Planktivore,Pomacentridae,5,20,,0.01479,2.98,1.790188599,35.80377198
MWW,3/9/17,No Dive,Control,11,2,crw,Creole Wrasse,Clepticus parrae,Planktivore,Labridae,9,10,,0.00955,3.05,7.770393731,77.70393731
MWW,3/9/17,No Dive,Control,11,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,35,1,t,0.0138,3.04,682.0966887,682.0966887
MWW,3/9/17,No Dive,Control,11,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,40,1,t,0.0138,3.03,986.5539963,986.5539963
MWW,3/9/17,No Dive,Control,11,3,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,26,1,t,0.0138,3.03,267.4535278,267.4535278
MWW,3/9/17,No Dive,Control,11,3,bld,Black Durgon,Melichthys niger,Omnivores,Balistidae,26,1,,0.02344,2.95,350.0491149,350.0491149
MWW,3/9/17,No Dive,Control,11,3,sph,Spanish Hogfish,Bodianus rufus,Carnivores,Labridae,26,1,,0.0144,3.0532,300.9948869,300.9948869
MWW,3/9/17,No Dive,Control,11,3,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,19,1,,0.01122,3.07,94.57283583,94.57283583
MWW,3/9/17,No Dive,Control,11,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,4,1,j,0.0335,2.7086,1.431477412,1.431477412
MWW,3/9/17,No Dive,Control,11,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,5,1,j,0.0335,2.7086,2.619841159,2.619841159
MWW,3/9/17,No Dive,Control,11,3,blg,Blue Stripped Grunt,Haemulon sciurus,Carnivores,Haemulidae,27,1,,0.01549,2.98,285.4403958,285.4403958
MWW,3/9/17,No Dive,Control,11,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,5,1,j,0.0138,3.04,1.839703775,1.839703775
MWW,3/9/17,No Dive,Control,11,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,8,1,,0.01,3.13,6.709214228,6.709214228
MWW,3/9/17,No Dive,Control,11,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,10,1,,0.01,3.13,13.48962883,13.48962883
MWW,3/9/17,No Dive,Control,11,3,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,15,1,,0.02512,2.96,76.07636648,76.07636648
MWW,3/9/17,No Dive,Control,11,3,snp,Sharp-nose puffer ,Canthigaster rostrata,Omnivores,Tetraodontidae,6,1,,0.02239,2.96,4.501754369,4.501754369
MWW,3/9/17,No Dive,Control,11,3,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,16,1,,0.00977,3.12,55.81474046,55.81474046
MWW,3/9/17,No Dive,Control,11,3,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,12,1,,0.02512,2.96,39.30032333,39.30032333
MWW,3/9/17,No Dive,Control,11,3,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,17,2,,0.01122,3.07,67.21574948,134.431499
MWW,3/9/17,No Dive,Control,11,3,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,21,1,,0.01122,3.07,128.5896729,128.5896729
MWW,3/9/17,No Dive,Control,11,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,8,2,,0.01,3.13,6.709214228,13.41842846
MWW,3/9/17,No Dive,Control,11,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,10,1,,0.01,3.13,13.48962883,13.48962883
MWW,3/9/17,No Dive,Control,11,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,9,1,,0.01,3.13,9.7001635,9.7001635
MWW,3/9/17,No Dive,Control,11,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,19,1,i,0.01072,3.12,104.6901978,104.6901978
MWW,3/9/17,No Dive,Control,11,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,21,1,t,0.0335,2.7086,127.7638496,127.7638496
MWW,3/9/17,No Dive,Control,11,3,ham,Hamlet spp.,Hypoplectrus puella,Carnivores,Serranidae,10,1,,0.01778,3.03,19.05161325,19.05161325
MWW,3/9/17,No Dive,Control,11,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,11,1,j,0.0335,2.7086,22.16976216,22.16976216
MWW,3/9/17,No Dive,Control,11,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,12,1,i,0.0335,2.7086,28.06177448,28.06177448
MWW,3/9/17,No Dive,Control,11,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,16,1,i,0.0335,2.7086,61.16798752,61.16798752
MWW,3/9/17,No Dive,Control,11,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,12,1,i,0.0138,3.04,26.33844157,26.33844157
MWW,3/9/17,No Dive,Control,11,3,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,15,1,,0.01122,3.07,45.77127626,45.77127626
MWW,3/9/17,No Dive,Control,11,3,lion,Lionfish,Pterois sp.,Carnivores,Scorpaenidae,32,1,,0.01148,3.09,513.8724339,513.8724339
MWW,3/9/17,No Dive,Control,11,3,lion,Lionfish,Pterois sp.,Carnivores,Scorpaenidae,16,1,,0.01148,3.09,60.34935523,60.34935523
MWW,3/9/17,No Dive,Control,11,3,bbs,Blackbar soldierfish,Myripristis jacobus ,Carnivores,Holocentridae,15,1,,0.01202,3.06,47.72475641,47.72475641
MWW,3/9/17,No Dive,Control,11,3,crw,Creole Wrasse,Clepticus parrae,Planktivore,Labridae,19,3,,0.00955,3.05,75.89302341,227.6790702
MWW,3/9/17,No Dive,Control,11,3,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Carnivores,Labridae,3,2,,0.00891,3.01,0.243227503,0.486455005
MWW,3/9/17,No Dive,Control,11,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,4,3,j,0.0335,2.7086,1.431477412,4.294432237
MWW,3/9/17,No Dive,Control,11,3,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,2,1,j,0.0335,2.7086,0.218985144,0.218985144
MWW,3/9/17,No Dive,Control,11,3,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,7,1,j,0.01096,3.01,3.833148588,3.833148588
MWW,3/9/17,No Dive,Control,11,3,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,5,1,j,0.01096,3.01,1.39222769,1.39222769
MWW,3/9/17,No Dive,Control,11,3,strp,Striped Parrotfish,Scarus iserti,Herbivores,Scaridae,4,3,,0.01096,3.01,0.711231738,2.133695213
MWW,3/9/17,No Dive,Control,11,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,22,1,i,0.0138,3.04,166.2815393,166.2815393
MWW,3/9/17,No Dive,Control,11,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,3,1,j,0.0138,3.04,0.389338813,0.389338813
MWW,3/9/17,No Dive,Control,11,3,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,5,1,j,0.0138,3.04,1.839703775,1.839703775
MWW,3/9/17,No Dive,Control,11,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,3,1,,0.01,3.13,0.311450855,0.311450855
MWW,3/9/17,No Dive,Control,11,3,sqf,Squirrel Fish,Holocentrus adsensionis,Carnivores,Holocentridae,10,1,,0.01585,2.97,14.79208067,14.79208067
MWW,3/9/17,No Dive,Control,11,3,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,20,1,,0.02512,2.96,178.26596,178.26596
MWW,3/9/17,No Dive,Control,11,3,blt,Blue Tang,Acanthurus coeruleus,Herbivores,Acanthuridae,15,1,,0.02512,2.96,76.07636648,76.07636648
MWW,3/9/17,No Dive,Control,11,3,gtf,Goatfish,Mulloidichthys martinicus,Carnivores,Mullidae,15,1,,0.00977,3.12,45.63512999,45.63512999
MWW,3/9/17,No Dive,Control,11,3,brc,Brown Chromis,Chromis multilineata,Planktivore,Pomacentridae,6,75,,0.01479,2.98,3.082186402,231.1639802
MWW,3/9/17,No Dive,Control,11,3,blc,Blue Chromis,Chromis cyanea,Planktivore,Pomacentridae,5,30,,0.01479,2.98,1.790188599,53.70565797
MWW,3/9/17,No Dive,Control,11,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,19,1,t,0.0335,2.7086,97.42643485,97.42643485
MWW,3/9/17,No Dive,Control,11,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,22,1,t,0.0335,2.7086,144.9208526,144.9208526
MWW,3/9/17,No Dive,Control,11,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Herbivores,Scaridae,19,1,t,0.01072,3.12,104.6901978,104.6901978
MWW,3/9/17,No Dive,Control,11,4,sms,Schoolmaster snapper,Lutjanus apodus,Carnivores,Lutjanidae,40,1,,0.01413,2.98,840.0031913,840.0031913
MWW,3/9/17,No Dive,Control,11,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,38,1,t,0.0138,3.04,875.8328294,875.8328294
MWW,3/9/17,No Dive,Control,11,4,stop,Stoplight Parrotfish,Sparisoma viride,Herbivores,Scaridae,31,1,t,0.0138,3.04,471.6486934,471.6486934
MWW,3/9/17,No Dive,Control,11,4,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,32,1,t,0.0138,3.03,501.74554,501.74554
MWW,3/9/17,No Dive,Control,11,4,scf,Scrawled Filefish,Aluterus scriptus,Omnivores,Monacanthidae,39,1,,0.823,1.8136,632.3457537,632.3457537
MWW,3/9/17,No Dive,Control,11,4,qua,Queen Angelfish,Holacanthus ciliaris,Omnivores,Pomacanthidae,20,1,,0.0309,2.89,177.8013962,177.8013962
MWW,3/9/17,No Dive,Control,11,4,sph,Spanish Hogfish,Bodianus rufus,Carnivores,Labridae,20,1,,0.0144,3.0532,135.1037099,135.1037099
MWW,3/9/17,No Dive,Control,11,4,sph,Spanish Hogfish,Bodianus rufus,Carnivores,Labridae,12,1,,0.0144,3.0532,28.40002174,28.40002174
MWW,3/9/17,No Dive,Control,11,4,yhw,Yellowhead Wrasse,Halichoeres garnoti,Carnivores,Labridae,14,1,,0.01,3.13,38.67058586,38.67058586
MWW,3/9/17,No Dive,Control,11,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,2,2,j,0.0335,2.7086,0.218985144,0.437970288
MWW,3/9/17,No Dive,Control,11,4,qup,Queen Parrotfish,Scarus vetula,Herbivores,Scaridae,25,1,i,0.0138,3.03,237.4856172,237.4856172
MWW,3/9/17,No Dive,Control,11,4,grb,Graysby,Cephalopholis cruentata,Carnivores,Serranidae,15,1,,0.01122,3.07,45.77127626,45.77127626
MWW,3/9/17,No Dive,Control,11,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,14,1,i,0.0335,2.7086,42.60368888,42.60368888
MWW,3/9/17,No Dive,Control,11,4,prp,Princess Parrotfish,Scarus taeniopterus,Herbivores,Scaridae,15,1,i,0.0335,2.7086,51.35770298,51.35770298
